id	document	topic	plot_x	plot_y	topic_word	words_count
208	208	Observed  (obs)  number of sibling pairs with cancer and standardised incidence ratios  (SIR)  in siblings of children with cancer, followed-up in childhood and adolescence, stratified by type of cancer of index patient	4	-10.570611	-18.29371	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	19
209	209	Male dose-related excess mortality in ever-drinkers as a proportion of all mortality in male ever-drinkers and never-drinkers, by age and underlying cause of death	4	16.446783	20.902967	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	14
210	210	Female dose-related excess mortality in ever-drinkers as a proportion of all mortality in female ever-drinkers and never-drinkers, by age and underlying cause of death	4	16.451889	20.903412	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	14
211	211	Top 10 causes of disability-adjusted life-years  (DALYs)  in males, females, and both for ages 1014 years, 1519 years, and 2024 years, 1990, 2005, and 2013	4	4.0433607	19.594769	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	12
212	212	Age-standardised and sex-standardised mortality ratios of all-cause, suicide-related, and cancer-related mortality in patients with chronic fatigue syndrome, compared with the general population in England and Wales in 2011	4	-13.625556	-2.7796512	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	19
213	213	5-year age-standardised net survival for adults  (aged 1599 years)  diagnosed with one of ten common malignant diseases and children  (aged 014 years)  with ALL, by continent, country, and calendar period of diagnosis	4	3.3929563	22.885439	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	18
214	214	Global life expectancy at birth and at age 50, age-standardised death rates, age-standardised YLL rate, and total deaths, by sex, 19802015	4	-0.7949121	15.814043	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	11
215	215	Observed and expected deaths from breast cancer in the initial cohort within 16 years and rate ratios  (intervention centres vs combined comparison centres)  for cases diagnosed within 7 and 10 years of date of entry	4	8.8578415	17.899765	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	20
216	216	Life years lost and excess life years lost by cause of death in people with and without mental disorders	4	2.9937391	18.686085	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	12
217	217	Adjusted hazard ratios  (HRs)  for mortality in relation to childhood BMI and BMI change during puberty for 37672 Swedish men followed for a mean of 378 years after age 20 years	4	4.6847014	15.926418	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	13
218	218	Standardised incidence ratios  (SIRs)  for nervous-system tumour types subdivided by age at diagnosis in offspring with a sibling diagnosed with any nervous-system tumour	4	-9.719049	-15.4269	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	14
219	219	Male relative risk of death at ages 1574 years, by proxy-reported alcohol intake  (other drinkers vs reference drinkers, excluding never-drinkers)  and certified cause  (other causes vs control diseases)	4	14.373529	22.802599	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	20
220	220	Unadjusted and Adjusted Association of Heart Rate Variability Variables With All-Cause Mortality, Cardiac Mortality, Sudden Cardiac Mortality, Sudden Cardiac Autopsy-Verified Mortality, Sudden Cardiac Mortality for Both Genders, Nonsudden Cardiac Mortality and Nonsudden Cardiac Mortality With Cerebrovascular Mortality legend legend	7	6.9428725	-25.085682	[('regress', '4.34'), ('model', '3.90'), ('analysi', '3.90'), ('multivari', '3.32'), ('variabl', '2.89'), ('hazard', '2.89'), ('proport', '2.75'), ('predictor', '2.31'), ('cardiac', '2.17'), ('heart', '2.02')]	33
221	221	Observed  (O)  and expected  (E)  numbers of cancers, standardised incidence ratio  (SIR)  with 95% CI for colorectal cancer in first-degree relatives of patients with either ulcerative colitis or Crohn's disease in Sweden 195595	4	-8.959729	-17.482916	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	17
222	222	Global deaths, age-standardised death rates per 100000, YLL numbers, and age-standardised YLL rates per 100000, and percent change between 2006 and 2016 for both sexes combined for all GBD causes and levels 1 through 4 of the cause hierarchy	4	-2.0384846	17.173822	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	16
223	223	Observed  (obs)  and expected  (exp)  numbers and standardised incidence ratios  (SIRs)  for all cancers in 42277 siblings of children with cancer, stratified by age at diagnosis	4	-9.742683	-17.451506	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	13
224	224	Female relative risk of death at ages 1574 years, by proxy-reported alcohol intake  (other drinkers vs reference drinkers, excluding never-drinkers)  and certified cause  (other causes vs control diseases)	4	14.372598	22.804659	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	20
225	225	Observed  (obs)  number of sibling pairs with cancer and standardised incidence ratios  (SIR)  in siblings of children with cancer, followed-up in adulthood, stratified by type of cancer of index patient	4	-10.511739	-18.236698	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	18
226	226	Incidence rates  (per 100 person-years)  and HRs for all incident cancers, lung cancers, and non-lung cancers	4	0.47124314	8.611554	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	10
227	227	Top ten causes of years lost due to disability  (YLDs)  in males, females, and both for ages 1014 years, 1519 years, and 2024 years, 1990, 2005, and 2013	4	3.9862645	19.579563	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	11
228	228	Age-adjusted rates for all-cause, cardiovascular disease, and ischaemic heart disease mortality by sex-specific ascorbic acid quintile in men and women	4	7.980389	-23.634352	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	14
229	229	Death rates  (per 1000 person years) , number of deaths, and mortality ratios for various causes of death among men aged 4455 years, according to diabetic  (NIDDM)  and non-diabetic  (non-DM)  status in the Whitehall, Paris Prospective, and Helsinki Policemen studies	4	-3.944945	16.352898	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	23
230	230	Decomposition analysis of the change of global years lived with disability  (thousands)  by level 1 causes from 1990 to 2010 into total population growth, population ageing, and changes in age-specific, sex-specific, and cause-specific years lived with disability rates	4	-30.534447	-1.2604758	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	24
231	231	Age-standardised 5-year net survival  (%)  with 95% CI: adults  (1599 years)  diagnosed with one of seven common malignancies  (breast, cervix, ovary, prostate, brain, myeloid, and lymphoid)  and children  (014 years)  diagnosed with one of three common malignancies  (brain, acute lymphoblastic leukaemia, and lymphoma)  by continent, country, and calendar period of diagnosis	4	2.4445658	23.140268	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	31
232	232	Decomposition analysis of the change of DALY numbers  (thousands)  by level 1 causes from 1990 to 2010 into total population growth, population ageing, and changes in age-specific, sex-specific, and cause-specific DALY rates for the Arab world	4	-30.6363	-1.8855621	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	22
233	233	Unadjusted breast-cancer incidence and mortality from incident tumours, with unadjusted and adjusted relative risks of breast-cancer death	4	0.4731791	9.822815	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	14
234	234	Relative risks  (95% CIs)  of death from all causes, cardiovascular disease  (CVD) , coronary heart disease  (CHD) , stroke, and external causes by typical dose per occasion in men who drink at least once a month	4	11.635163	-22.994602	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	17
235	235	Substance use disorders as predictors of all-cause mortality, suicide, and deaths from accidents in people with schizophrenia, bipolar disorder, or depression	4	0.43048602	12.263485	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	13
236	236	Observed and expected deaths from breast cancer  (diagnosed in all years)  in the initial cohort within 16 years, andrate ratios  (intervention centres vs combined comparison centres)	4	8.84914	17.901815	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	17
237	237	Age-standardised death rates, YLLs, and YLDs, and life expectancy at birth and HALE at birth for 1990 and 2010 for both sexes combined	4	-0.8931528	15.1378145	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	12
238	238	Deaths  (in thousands)  and age-standardised death rates per 100000 for 231 causes in 1990 and 2010 for all ages, both sexes combined, and percentage change from 1990 to 2010 in China	4	-2.2678819	16.337387	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	12
239	239	Cardiovascular disease mortality according to overweight at age 8 years  (childhood)  or at age 20 years  (young adult age) , or both	4	4.836827	16.417162	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	10
240	240	Crude and adjusted hazard ratios  (95% CI)  for death from any cause, death due to IHD, and admission for or death from IHD related to absolute values of birthweight	4	-4.759542	18.520033	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	13
241	241	Comparison of time trends in premature mortality before and during the 2008 economic crisis, by cause of death  (ICD-10)   *   and socioeconomic groups     and household car ownership, in the 2001 Spanish Census Cohort of people aged 1074 years	4	-2.9508247	13.616006	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	19
242	242	Relative risks  (95% Cis)  of death from all causes, cardiovascular diseases, and coronary heart disease, by frequency of drinking, stratified by typical dose per drinking occasion-drinkers only	4	11.659639	-23.00288	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	17
243	243	Relative Rates  (95% CI)  of CVD Mortality, Incident CHD, and Total Mortality in Gender-Specific Quintiles of the Heart Rate-Adjusted QT	4	7.584315	-23.982939	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	12
244	244	Standardised incidence rates for endometrial and breast cancer per 1000 women over a 5-year period in current users and never users of HRT at recruitment	4	-1.0809819	8.538001	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	13
245	245	Exposure rates and odds ratios for wheeze and skin sensitivity to D pteronyssinus adjusted for age, sex, and urban or rural residence	4	0.9777761	6.930885	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	12
246	246	Global deaths, disability-adjusted life-years, and age-standardised rates attributable to ambient particulate matter pollution in 2015	4	0.2970181	16.389715	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	13
247	247	Global deaths for 235 causes in 1990 and 2013 for all ages and both sexes combined and age-standardised death rates	4	-2.004163	16.21757	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	9
248	248	Adjusted incidence rates, hazard ratios, and 95% CIs for cigarette smoking and lung cancer by sex	4	0.414061	7.9917164	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	9
249	249	Crude and adjusted hazard ratios  (95% CI)  for death from any cause, death due to IHD, and admission for or death from IHD in relation to combinations of adverse obstetric outcomes	4	-4.7591076	18.529028	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	14
250	250	Diagnostic performance of Xpert MTB/RIF assay compared with smear microscopy, Lwenstein-Jensen medium, and Bactec MGIT960 system	0	-19.157627	-9.749778	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	12
251	251	Subset Intravascular Ultrasound Analyses of Changes in the Cross-sectional Area of Lumen External Elastic Membrane and Plaque+Media  legend	0	24.792934	2.3557775	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	15
252	252	Diagnostic accuracy of PECARN, CATCH, and CHALICE clinical decision rules when analysed using rule-specific inclusion criteria, exclusion criteria, predictor variables, and outcome measures	0	19.438646	5.0099792	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	19
253	253	Diagnostic performance of Xpert MTB/RIF assay compared with the combined reference standard  (smear microscopy, Lwenstein-Jensen medium, and Bactec MGIT960 system)	0	-19.168201	-9.927768	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	15
254	254	Per-protocol relative sensitivity and PPV of HPV versus Pap for a CIN2 or worse endpoint in different age groups with different cutoffs of HPV tests	3	12.9390135	13.132734	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	11
255	255	values on agreement of goitre diagnosis between examiners A, B, and C, between different classification systems in morning sessions, and between morning and afternoon sessions with the same classification system	3	14.689717	3.0874538	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	14
256	256	Axial Distribution of the Changes in Lumen, External Elastic Membrane and Plaque Plus Media Cross-Sectional Areas  (according to individual slices)	0	24.61601	2.2462192	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	16
257	257	Proportion of participants reporting at least one severe rotavirus gastroenteritis  (RVGE)  episodes  (per protocol clinical definition)  and vaccine efficacy against severe RVGE during three efficacy periods  (according-to-protocol cohorts for the 2-years' efficacy subset)	0	-3.8761694	-19.909994	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	23
258	258	Performance of smear microscopy, clinic-based nurse-administered Xpert MTB/RIF, and laboratory-based technician-administered Xpert MTB/RIF, per treatment site and overall	0	-19.183716	-8.272621	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	16
259	259	Inclusion and exclusion criteria, predictor variables, and outcome measures of PECARN, CATCH, and CHALICE clinical decision rules  8,9,12	0	19.423218	5.005498	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	13
260	260	Efficacy of RIX4414 against severe rotavirus gastroenteritis and severe gastroenteritis during the 2-years' efficacy period  (ATP cohort for the 2-years' efficacy subset)	0	-2.678415	-19.779074	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	13
261	261	Epinephrine-Induced Changes in the max QTc-e, the min QTc-e, the QTc-eD, the max QTc-p, the min QTc-p, and the QTc-pD, Which Are Obtained From all 87-Leads, in the LQT1, LQT2, and Control Patients legend	6	0.23279892	-3.8334434	[('patient', '8.09'), ('hospit', '2.52'), ('infarct', '1.99'), ('myocardi', '1.99'), ('outcom', '1.86'), ('acut', '1.72'), ('legend', '1.72'), ('random', '1.46'), ('clinic', '1.46'), ('complic', '1.33')]	8
262	262	Effect of Using Different Cutoff Values for BNP on Sensitivity, Specificity, Positive Predictive Value, Negative Predictive Value, and Accuracy in Predicting Death  (All-Cause Including the Cardiac Death)  in Referred and Not-Referred Groups	3	18.312	13.547791	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	22
263	263	Findings for all 441 women who were negative on initial colposcopy and were called back for a second colposcopy, including four-quadrant cervical biopsies and endocervical curettage, because of unsatisfactory or ASC-H+ cytology, positive careHPV  (RLU/cut-off ratio cut-point of 05) , or positive HC2 findings	0	-5.8369346	-13.386232	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	22
264	264	Determining Central SBP Cutoff Values Based on the Sensitivity and Specificity Associated With Cuff SBP Cutoff Values for Predicting Cardiovascular Mortality	3	16.574097	14.404855	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	14
265	265	Vaccine efficacy against any and severe rotavirus gastroenteritis according to detected rotavirus G types  (according-to-protocol cohort)	0	-1.6259012	-18.474276	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	12
266	266	False-positive recall proportion shown according to double-reading protocols, and comparison of false-positive recall for screening integrating 3D mammography vs standard 2D mammography alone	0	-3.1930404	10.224801	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	18
267	267	Comparisons of Area Under the ROC Curve Along With LR+ and LR for BNP or NT-proBNP Assays to Diagnose or Exclude Acute HF in Various Large Trials of Acute Dyspnea	0	3.996419	-4.4704328	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	12
268	268	Sensitivity, Specificity, Positive Prognostic Value and Negative Prognostic Value of the Ability to Exercise to Bruce Stage 3 and a Duke Score 6	3	16.834356	11.626257	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	14
269	269	Vaccine efficacy against any and severe rotavirus gastroenteritis, admission, and medical attention  (according-to-protocol cohort)	0	-1.9910649	-17.971863	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	11
270	270	The Number of Patients With True-Positive, False-Negative, True-Negative, and False-Positive Test Results	6	-3.7548265	8.693246	[('patient', '8.09'), ('hospit', '2.52'), ('infarct', '1.99'), ('myocardi', '1.99'), ('outcom', '1.86'), ('acut', '1.72'), ('legend', '1.72'), ('random', '1.46'), ('clinic', '1.46'), ('complic', '1.33')]	12
271	271	Vaccine efficacy against cervical intraepithelial neoplasia grade 2 or more  (CIN2+) , or grade 3 or more  (CIN3+) , colposcopy referrals, and cervical excision procedures associated with human papillomavirus  (HPV) -16/18, five non-vaccine oncogenic types, and irrespective of HPV DNA in lesion	0	-1.0569863	-15.66212	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	20
272	272	Relative sensitivity and specificity for CIN2+ and sensitivity for CIN3+ under different screening policies based on 220 CIN2 and 233 CIN3+ histologies detected in 18386 women in the revealed group in round 1	3	13.76665	13.569652	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	14
273	273	Individual Components of Secondary Efficacy Endpoint of Persistent WRF	0	0.43088782	-1.3809432	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	6
274	274	Sensitivities, specificities, positive and negative predictive values, and probabilities for comparison of differences in sensitivities	3	15.289536	12.554981	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	10
275	275	One-Year Outcomes for the Lean, Overweight, and Obese Categories Stratified by Median BNP  (452 pg/ml)	4	0.82303494	-2.4620774	[('year', '5.81'), ('death', '3.91'), ('caus', '3.24'), ('cancer', '2.91'), ('standardis', '2.57'), ('rat', '2.35'), ('relat', '2.12'), ('ratio', '2.01'), ('adjust', '2.01'), ('mortal', '1.90')]	8
