id	document	topic	topic_prob	topic_word	plot_x	plot_y	td_x	td_y	td_z
268	268	Sensitivity, Specificity, Positive Prognostic Value and Negative Prognostic Value of the Ability to Exercise to Bruce Stage 3 and a Duke Score 6	0	11	regress(33),model(31),hazard(24),ventricular(23),multivari(23),analysi(23),proport(21),death(21),valu(21),mortal(20)	16.834356	11.626257	32.379536	163.2338	42.846638
269	269	Vaccine efficacy against any and severe rotavirus gastroenteritis, admission, and medical attention  (according-to-protocol cohort)	4	11	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-1.9910649	-17.971863	-76.189606	-93.87818	-29.762722
270	270	The Number of Patients With True-Positive, False-Negative, True-Negative, and False-Positive Test Results	0	10	regress(33),model(31),hazard(24),ventricular(23),multivari(23),analysi(23),proport(21),death(21),valu(21),mortal(20)	-3.7548265	8.693246	-50.01181	112.26852	75.36413
271	271	Vaccine efficacy against cervical intraepithelial neoplasia grade 2 or more  (CIN2+) , or grade 3 or more  (CIN3+) , colposcopy referrals, and cervical excision procedures associated with human papillomavirus  (HPV) -16/18, five non-vaccine oncogenic types, and irrespective of HPV DNA in lesion	6	13	event(78),advers(70),treatment(66),grade(30),group(29),popul(28),patient(26),safeti(22),emerg(22),relat(17)	-1.0569863	-15.66212	-91.78573	-142.42047	-70.56922
272	272	Relative sensitivity and specificity for CIN2+ and sensitivity for CIN3+ under different screening policies based on 220 CIN2 and 233 CIN3+ histologies detected in 18386 women in the revealed group in round 1	0	6	regress(33),model(31),hazard(24),ventricular(23),multivari(23),analysi(23),proport(21),death(21),valu(21),mortal(20)	13.76665	13.569652	-3.794018	116.04282	56.738705
273	273	Individual Components of Secondary Efficacy Endpoint of Persistent WRF	6	2	event(78),advers(70),treatment(66),grade(30),group(29),popul(28),patient(26),safeti(22),emerg(22),relat(17)	0.43088782	-1.3809432	-57.041588	42.735424	-69.225426
274	274	Sensitivities, specificities, positive and negative predictive values, and probabilities for comparison of differences in sensitivities	0	10	regress(33),model(31),hazard(24),ventricular(23),multivari(23),analysi(23),proport(21),death(21),valu(21),mortal(20)	15.289536	12.554981	-155.04782	-3.756678	-18.745272
275	275	One-Year Outcomes for the Lean, Overweight, and Obese Categories Stratified by Median BNP  (452 pg/ml)	7	4	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	0.82303494	-2.4620774	-2.6114686	110.719315	-78.113365
276	276	Sensitivity, specificity, positive predictive values, and negative predictive values, by CSF -synuclein cutoff value	0	11	regress(33),model(31),hazard(24),ventricular(23),multivari(23),analysi(23),proport(21),death(21),valu(21),mortal(20)	16.968357	13.316782	53.45917	136.68929	40.149887
277	277	Comparison of acid-fast-bacilli smear-positive, smear-negative, and smear-indeterminate patients	5	5	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	-8.000324	-0.6452485	-69.41758	108.00996	119.47349
278	278	Diagnostic sensitivities  (SE) , specificities  (SP) , false-negative  (FN)  and false-positive  (FP)  cases in each conventional BIT subtest and in combinations of two and three subtests  (n=52)	0	10	regress(33),model(31),hazard(24),ventricular(23),multivari(23),analysi(23),proport(21),death(21),valu(21),mortal(20)	14.086283	10.901185	-55.789597	125.93358	52.70054
279	279	Proportion of participants reporting severe rotavirus gastroenteritis  (RVGE)  episodes with a score of 11, 19 and 20 on the Vesikari scale and efficacy of vaccine during the 2-years' efficacy period  (according-to-protocol cohort for efficacy)	4	19	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-3.6423597	-19.662954	177.99255	18.598297	10.405195
280	280	Pooled estimates of associations of TP53 codon 72 genotype and cervical histology of 33 studies; and invasive cervical cancer cases of 25 studies in subgroups of HPV status, ethnic group, and different quality criteria	3	11	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-11.944925	5.3686523	-24.463486	169.40746	57.677303
281	281	Interim Operative Procedures Performed in 38 Stage I Operative Survivors Before Stage II Operation	7	7	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	-11.037802	0.03338937	-141.42453	-34.13353	-66.53402
282	282	Subgroup Analyses for Death, Major Amputation, Likelihood of Any Revascularization, and Likelihood of Endovascular Revascularization in the Study Cohort on the Basis of A PrioriDefined Subgroups	3	7	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	2.223776	3.465799	41.70395	-156.3898	-97.48711
283	283	Summary of Studies That Used Measured EOAi to Assess VP-PM: Data of Moderate and Severe VP-PM Analyzed Separately	3	10	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-2.3456922	5.8284106	10.067252	24.5353	-49.689922
284	284	Ratio of Actual THV Stent Area Measured With CT to Nominal THV Area According to THV Size and Degree of Underfilling	2	5	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	3.1214275	-1.0383509	-22.273853	-20.17021	-12.932242
285	285	Patients with a positive smear microscopy, Xpert MTB/RIF, or culture result, and days to result, per allocation group	5	8	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	-6.8212123	-0.8587449	-43.52554	88.63495	113.19616
286	286	Hazard Ratios for Different Endpoints per 1 SD Increase of ST2 Level or NT-proBNP Level  (on the Log2 Scale)  at Any Point in Time Using Repeated ST2 and Repeated NT-proBNP Measurements in a Joint Model	0	6	regress(33),model(31),hazard(24),ventricular(23),multivari(23),analysi(23),proport(21),death(21),valu(21),mortal(20)	3.0601482	5.5572047	43.940495	19.324495	1.98675
287	287	Stent thromboses according to ARC criteria for definite stent thrombosis and according to per-protocol definitions used in individual trials	4	7	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	2.3871574	-2.2090104	-19.352724	-10.171784	20.645706
288	288	Sensitivity, specificity, and positive and negative predictive value for retinopathy at different fasting plasma glucose cutoffs	0	11	regress(33),model(31),hazard(24),ventricular(23),multivari(23),analysi(23),proport(21),death(21),valu(21),mortal(20)	15.515152	12.741831	-145.99945	-25.597818	-18.354053
289	289	Lumen Area, Vessel Area and Plaque Area of Cross Sections Arranged in the Six Sections  legend	3	9	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	25.901348	3.0097878	-66.260956	-14.254244	-42.133854
290	290	Sensitivity, Specificity, Positive Predictive Value, and Negative Predictive Value of Various Cut-Off Values for the Indicated Parameters	0	11	regress(33),model(31),hazard(24),ventricular(23),multivari(23),analysi(23),proport(21),death(21),valu(21),mortal(20)	17.075983	13.054439	48.165966	136.1483	62.79405
291	291	Effect of the 9vHPV vaccine on the incidence of persistent infection, cervical disease, cervical cytological abnormalities, and cervical definitive therapy related to each HPV type in the per-protocol efficacy population	4	12	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-3.4031587	-15.433477	-64.85494	-163.68443	-38.41993
292	292	APOE genotypes of AD patients and aged non-AD patients positive or negative for HSV1 in brain  (frontal lobe and temporal lobe)	2	8	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	-2.1288483	-6.2815995	-84.500305	87.40082	79.34028
293	293	Efficacy against CIN2+ and CIN1+ associated with HPV16 or HPV18 in the total vaccinated cohort for efficacy	4	5	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-1.886637	-16.110952	81.41937	7.0170374	-89.77128
294	294	Vaccine efficacy against all-cause severe gastroenteritis and admission  (according-to-protocol cohort for efficacy)	4	10	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-2.2405956	-17.645615	-52.75532	-97.709274	-30.886703
295	295	Key Eligibility Criteria and Key Exclusion Criteria	7	4	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	1.4699984	-0.96562827	35.840458	55.161625	-119.76549
296	296	Value of the Aortic Effective Regurgitant Orifice Area Calculated With the Proximal Isovelocity Surface Area Method and Quantitative Doppler and Two-Dimensional Echocardiographic Methods in the Overall Study Group and in Subgroups of Patients	3	13	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-14.487375	5.5494328	-140.46529	-114.09436	-54.522163
297	297	Percentage of Total Cross Section Represented by Plaque Area  (Difference Between Lumen Area and Area Delimited by Internal Elastic Lamina)  at Either 7 or 21 Days After Treatment with rhVEGF  (2 g/kg by a Single Intramuscular Injection)  or Albumin legend	3	12	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	26.421835	3.3166783	-65.33584	-24.417757	-64.738106
298	298	Summary of Studies That Use Measured EOAi to Assess VP-PM: Data of Moderate and Severe VP-PM Are Combined	3	8	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-2.295741	5.7728996	15.621101	33.17521	167.41891
299	299	Comparison of ARIC JUPITER-Eligible Group, JUPITER Placebo Arm, and JUPITER Treated Arm: Event Rates	6	7	event(78),advers(70),treatment(66),grade(30),group(29),popul(28),patient(26),safeti(22),emerg(22),relat(17)	-10.770591	8.84065	-152.46768	-99.086685	33.954357
300	300	Per Vessel Territory Diagnostic Accuracy of Coronary Computed Tomography Angiography, Transluminal Attenuation Gradient, Contrast Opacification Difference  (Maximum, Mean, and Minimum) , and Quantitative Coronary Angiography Compared With Fractional Flow Reserve  (N = 78)	5	23	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	14.616059	-15.905762	-54.15638	151.5605	-29.910997
301	301	Basal and  () Isoprenaline-Stimulated cAMP-levels of CHW-beta1 Cells in the Presence of Rabbit  (70 nmol/liter) , Mouse  (7 nmol/liter) , or Human Anti-beta1-ECII  (2 mol/liter)	6	19	event(78),advers(70),treatment(66),grade(30),group(29),popul(28),patient(26),safeti(22),emerg(22),relat(17)	-5.7072797	25.47374	-123.67339	-26.462536	-124.09052
302	302	Basal and  () Isoprenaline-Stimulated cAMP-levels of CHW-beta1 Cells in the Presence of Rabbit  (70 nmol/liter) , Mouse  (7 nmol/liter) , or Human Anti-beta1-ECII  (2 mol/liter)	6	19	event(78),advers(70),treatment(66),grade(30),group(29),popul(28),patient(26),safeti(22),emerg(22),relat(17)	-5.7072797	25.47374	-123.67339	-26.462536	-124.09052
303	303	Comparison of MR, Doppler Echocardiography and Catheterization-Derived Peak Pulmonary Vein Blood Flow Gradients  (mm Hg)  in Patients With Pulmonary Venous Pathway Obstruction	5	15	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	-8.931875	13.724126	-112.172295	-114.927925	25.547758
304	304	Individual Peak Myocardial Videointensity Data  (in gray scale units)  in Middle and Lateral Segments of Original Stenosis Zone and Adjacent Perfusion Bed in the Presence of One- and Two-Vessel Stenosis During Both Rest and Dobutamine Stress Echocardiography	5	13	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	16.225983	0.61377555	-94.68518	62.030754	-94.37426
305	305	Peak Tissue Doppler Velocity at Rest and During Dobutamine Stimulation Related to Results of 18F-Fluorodeoxyglucose Positron Emission Tomography for 192 Dyssynergic Segments at Rest	5	14	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	19.067167	0.4269376	97.38436	-162.52025	-12.276896
306	306	Comparison of Magnetic Resonance Imaging Findings Based on Dobutamine-Induced Systolic Wall Thickening and End-Diastolic Wall Thickness With Postrevascularization Recovery of Systolic Wall Thickening	5	18	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	17.028967	-3.196451	-109.61256	120.542076	-53.922226
307	307	Coronary Flow Velocity Change in Coronary Aneurysms at Rest and Coronary Flow Reserve in 25 Patients With Kawasaki Disease and Aneurysmal Lesions in 29 Coronary Vessels  (group 2)	5	18	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	9.556099	-13.982416	-140.02336	64.95312	22.98689
308	308	Peak Systolic SR Data at Rest and During Dobutamine Stimulation Related to Results of 18F-Fluorodeoxyglucose Positron Emission Tomography for 192 Dyssynergic Segments at Rest	5	13	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	19.01356	0.42700857	-72.58978	84.198364	-112.42742
309	309	Forearm Blood Flow During Brachial Artery Infusion of Saline, l-Arginine Alone, Nitroprusside, Acetylcholine and Acetylcholine Plus l-Arginine in Control Subjects and Hypertriglyceridemic Patients	5	16	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	-3.5837488	-8.75068	-181.72246	33.1139	5.2039466
310	310	Coronary Flow Velocity Dynamics in Eight Patients With Kawasaki Disease and Ischemic Findings on Exercise Stress Testing and Normal Coronary Arteries on Angiography  (group 4)	5	17	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	10.110904	-13.2544	-119.44522	77.81944	12.110117
311	311	Variable Inter-Compression Analysis Between the Repeated Measurements  (t1)  of 48 Coronary Obstructions in the Original and the Compressed/Decompressed  (CR 6, 10 and 16)  Image Series and the First Measurements  (t0)  in the Original Image Series legend	7	17	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	24.262249	9.357527	-5.1565623	165.4239	-65.11577
312	312	Variable Inter-Compression Analysis Between the Repeated Measurements  (t1)  of 48 Coronary Obstructions in the Original and the Compressed/Decompressed  (CR 6, 10 and 16)  Image Series and the First Measurements  (t0)  in the Original Image Series legend	7	17	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	24.262249	9.357527	-5.1565623	165.4239	-65.11577
313	313	Peak Pulmonary Vein Blood Flow Velocity  (cm/s)  of Patients With Pulmonary Venous Pathway Obstruction from MR Velocity Mapping and Doppler Echocardiography legend legend	5	16	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	-8.86133	13.667571	-114.96391	7.1076217	-0.3931325
314	314	Sensitivity of Dipyridamole, Dobutamine Stress Echo and Myocardial Perfusion Scintigraphy for the Detection of Isolated Left Anterior Descending Coronary Artery Disease With and Without Multivessel Disease legend	5	15	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	9.885445	-10.746832	-98.88617	114.292534	-95.7778
315	315	Per-Vessel Territory Diagnostic Accuracy of QCA, Coronary CTA, Combined CTA+ CTP, Combined CTA+ TAG320, and MDCT-IP Assessments, Compared With FFR	5	10	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	10.798428	-4.550088	-32.397755	91.1099	-16.9
316	316	Value of Response to Dobutamine at the First Week  (Wall Thickening With Dobutamine >2 mm)  for Predicting Normal Segmental Wall Motion at the Sixth Month  (Wall Thickening >2 mm)  Depending on the Transmural Extent of Necrosis	5	14	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	17.730124	-3.2121227	158.85126	-64.37982	-69.75921
317	317	Diagnostic Performance of Multislice Spiral Computed Tomography Coronary Angiography for the Detection of Significant Obstructive Lesions	5	12	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	14.491388	-12.098351	-64.63765	111.906105	-38.95962
318	318	Contractile Responses to Potassium  (K+125 mmol/liter)  Phenylephrine  (PE, 1 mol/liter)  and Angiotensin II  (1 and 100 nmol/liter) , and Dilator Responses to Acetylcholine  (10 mol/liter)  in Human Internal Mammary Artery Segments From Patients With the DD or the II/ID Genotype legend	6	14	event(78),advers(70),treatment(66),grade(30),group(29),popul(28),patient(26),safeti(22),emerg(22),relat(17)	-6.791223	25.916847	-106.045074	-41.041412	-102.606964
319	319	Comparison of Thallium-201 and Technetium-99m Tetrofosmin Single-Photon Emission Computed Tomographic Dipyridamole Imaging Data in 364 Scan Segments	5	13	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	15.340525	-8.822446	-68.90569	157.0403	-76.95568
320	320	Diagnostic Accuracy of Two-Dimensional Dobutamine Stress Echocardiography, TDI and SRI for Detection of Viability Determined by 18F-Flurodeoxyglucose Positron Emission Tomography	5	11	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	12.4110155	-5.6665025	-51.87483	85.68722	-63.31679
321	321	Variable Inter-Compression Analysis Between the Repeated Calibrations  (t1)  of 48 Catheters in the Original and the Compressed/Decompressed  (CR 6, 10 and 16)  Image Series and the First Calibrations  (t0)  in the Original Image Series legend	7	17	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	24.522154	10.06398	139.27127	-122.63882	-13.841668
322	322	Pulse, Systolic Blood Pressure, End-Tidal Carbon Dioxide Concentration and Arterial Oxygen Saturation at Rest, at 3 Minutes of Exercise, at 6 Minutes of Exercise and at Peak Exercise With Placebo and Dihydrocodeine	5	19	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	2.2038648	1.6995275	-65.64205	56.817825	-145.16666
323	323	Diagnostic Accuracy of Whole-Heart Coronary Magnetic Resonance Angiography to Detect Stenoses of 50% in 113 Patients Who Completed Acquisition of Coronary Magnetic Resonance Data	5	16	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	14.757887	-14.1602745	-88.11581	139.5768	-4.5342727
324	324	Analysis of Significance and Prognostic Value of Systolic Blood Pressure, Diastolic Blood Pressure and Mean Arterial Blood Pressure Obtained During Dobutamine Infusion  a	5	15	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	18.277395	-7.406608	51.829422	105.34339	-133.1817
325	325	Analysis of the Influence of Coronary Diameter, Image Quality, and Coronary Calcium of the Diagnostic Performance of 64-Slice CTCA for the Detection of 50% Stenosis on QCA in the Per-Segment Analysis  (95% CI)	5	16	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	12.725682	-13.636144	-65.56135	101.2099	9.719908
326	326	Cutpoints for Electron Beam Computed Tomographic Coronary Calcium Scores for Sensitivity of 90% and Associated Specificity and for Electron Beam Computed Tomographic Quantified Coronary Calcium Scores for Specificity of 90% and Associated Sensitivity as a Function of Decade of Associated Maximal Angiographic Lumen Stenoses	5	20	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	18.263153	-11.805066	0.91007364	140.91788	-8.835679
327	327	Relative Coronary Flow Reserves for Adenosine and Papaverine and Volumetric Coronary Flow Reserve for Acetylcholine in Five Patients with the Adenosine Defect and Twenty-Four Control Subjects	5	16	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	8.116729	-14.255277	-164.17436	77.57585	4.214057
328	328	PET Flow and Glucose Uptake, Percent MIBI Uptake, Ventricular Function and Percent Fibrosis in Anterior Wall Biopsy Specimen	5	12	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	0.92234796	2.4525878	-24.048565	94.787704	-133.63472
329	329	Relationship Between Coronary Artery Lesions and Perfusion Defects on Thallium-201 Single Photon Emission Computed Tomography	5	12	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	14.438507	-9.01826	-23.410925	-167.84586	-72.251495
330	330	Intensity of Single-Photon Emission Computed Tomographic Perfusion Defects, Wall Motion Abnormalities and Contrast Effects on Patients in Each Randomized Dosage Group legend	5	13	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	14.035401	-7.8462534	-47.814793	139.96758	-121.97893
331	331	Comparison Between Intravenous Electron-Beam Coronary Angiography and Selective Coronary Angiography in 221 Segments Comprising the Proximal and Mid Major Coronary Arteries  (eight-segment model)  in 28 Patients  legend	5	19	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	17.215403	-13.798287	-123.10319	115.473236	43.985157
332	332	Diagnostic Performance of SPECT, CMR, and PET Perfusion Imaging on Patient and Coronary Artery Territory Basis	5	10	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	11.199837	-11.417966	-65.94152	-69.88867	147.91248
333	333	Results: Detection of Significant  (50%)  Stenoses With 16-Row Multislice Spiral Computed Tomography Coronary Angiography	5	10	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	15.033729	-12.220037	-138.48447	-32.33742	99.71121
334	334	Quantitative Measurements of Wall Thickness, Simulated Wall Motion and Simulated Wall Thickening Using the Variable Thickness Heart Phantom	5	12	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	16.341259	-3.44415	141.80598	-69.43545	-100.816895
335	335	Detection of Significant Coronary Stenoses by Electron Beam Computed Tomography Versus Coronary Angiography for 267 Analyzed Segments	5	12	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	16.104086	-12.861613	52.04419	-4.213051	-172.54662
336	336	Results of Quantitative Computerized Digital Analysis of Micro-CT Images by Normal and the Balloon-injured Coronary Arteries	5	12	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	10.766769	-8.5096	-106.924736	53.96993	-16.56115
337	337	Correlation of Single-Photon Emission Computed Tomography  (SPECT)  With Harmonic Myocardial Contrast Echocardiography in the Triggered Mode, According to the Correlation of SPECT with Wall Motion Analysis  (After Exclusion of Nondiagnostic Studies)  legend	5	22	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	15.220837	-6.304289	-44.745365	121.53957	-91.124535
338	338	Performance Indexes of CTCA and SPECT/CTCA for Detection of Hemodynamically Significant Coronary Lesions in 170 Segments in 44 Patients	5	12	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	12.436461	-12.191592	-84.35437	88.42592	-18.020178
339	339	Results of Magnetic Resonance Imaging Parameters and uptake by Positron Emission Tomography, According to Wall Motion	5	11	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	14.282077	-4.574947	-30.729876	86.97444	-88.56907
340	340	Mitral Inflow, Pulmonary Venous Flow and Mitral Annulus Velocity in 59 Normal Volunteers	5	10	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	1.3399669	0.4743803	-154.71355	37.56083	-39.280308
341	341	Diagnostic Performance of RT-MCE and SPECT to Detect Significant Coronary Artery Disease in Individual Vascular Territories	5	8	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	11.255153	-11.480495	14.0347	-5.3502665	-121.70335
342	342	Diagnostic Accuracy of Coronary CTA for the Detection of Acute Coronary Syndrome and Myocardial Infarction During Index Hospitalization Among Patients With Acute Chest Pain Based on the Presence of Any Coronary Plaque or the Presence of Coronary Artery Stenosis  (>50% Luminal Narrowing)	5	17	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	11.473344	-15.574381	-85.650764	84.9493	36.676353
343	343	Results of Coronary Artery Segment Classification and Stenosis Assessment by Contrast-enhanced Magnetic Resonance Coronary Angiography Compared With Conventional Invasive Angiography  (n = 350)  legend	5	18	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	16.511297	-14.5185585	-103.92299	133.40457	27.773453
344	344	Diagnostic Performance of Multi-Slice Computed Tomography Coronary Angiography to Detect 50% Stenoses	5	10	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	14.30427	-12.8553915	-63.466003	121.63286	-14.03191
345	345	Comparison of MCE, SPECT, Wall Motion and the Combination of MCE and Wall Motion With Results of Coronary Angiography: Analysis by Patients  (n = 44)  legend	5	13	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	15.483063	-4.6856933	83.51181	-3.7712946	165.38042
346	346	Per-Vessel Diagnostic Accuracy of CTA+ TAG320, CTA+ CTP, and MDCT-IP Methods in 97 Vessels	5	6	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	10.604971	-4.420909	47.431534	50.413033	136.25041
347	347	Mean Myocardial Perfusion Measures Across Number of Coronary Arteries Containing Calcium  (Coronary Artery Calcium Score >0 in the Respective Artery)  in Subjects With No Clinical Coronary Heart Disease From The Multi-Ethnic Study of Atherosclerosis	5	17	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	12.000727	-10.096982	-129.531	108.543144	-11.988118
348	348	Comparison of Superior Vena Cava Peak Forward and Reverse Flow Velocity in Chronic Obstructive Pulmonary Disease and Constrictive Pericarditis  legend	5	16	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	-7.5864177	12.486973	-116.70494	17.676079	-32.121887
349	349	Accuracy of Multislice Computed Tomography for the Detection of Significant Coronary Plaque    : Comparison With IVUS for the Entire Region of Interest and for its 5-mm Subsegments	5	11	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	15.527702	-11.277455	-31.043537	119.783585	-43.46372
350	350	Overview of Used Risk Scores: Risk Factors Used in CHA2DS2-VASc Risk Score and CHADS2 Risk Score	3	11	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-11.541768	-5.8549	67.80544	3.1204135	110.887955
351	351	Comparison of CHA2DS2-VASc and CHA2DS2-VASc-R Scores in Predicting Stroke: Relative Hazard Associated With 1-Point Increase in Stroke Risk Score, and C-Statistic	3	13	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-12.575983	-10.787209	121.765976	41.740906	91.88596
